발생일시,월별,시간대별,관할해경서,발생해역,위도,경도,기상상태,발생원인,발생유형,사고선박수,발생인원,구조,부상,사망,실종,선 종,톤수
2024-08-14 07:06,8,7,완도,영해,34 | 17 | 52,126 | 19 | 23,양호,정비불량,기관손상,1,4,4,0,0,0,예부선,59
2024-08-14 06:45,8,6,목포,영해,34 | 7 | 36,124 | 1 | 4,양호,운항부주의,부유물감김,1,13,13,0,0,0,어선,69
2024-08-14 04:32,8,4,울진,영해,37 | 5 | 50,129 | 37 | 55,양호,정비불량,기관손상,1,8,8,0,0,0,어선,32
2024-08-13 23:49,8,23,통영,영해,34 | 51 | 47,128 | 22 | 18,양호,정비불량,기관손상,1,2,2,0,0,0,어선,2.74
2024-08-13 23:37,8,23,여수,항계 내,34 | 45 | 1,127 | 39 | 20,양호,화기취급부주의,화재,1,0,0,0,0,0,모터보트,1
2024-08-13 23:37,8,23,여수,항계 내,34 | 45 | 1,127 | 39 | 20,양호,화기취급부주의,화재,1,0,0,0,0,0,모터보트,0.75
2024-08-13 23:37,8,23,여수,항계 내,34 | 45 | 1,127 | 39 | 20,양호,화기취급부주의,화재,1,0,0,0,0,0,모터보트,1
2024-08-13 15:16,8,15,인천,영해,37 | 23 | 28,126 | 30 | 46,양호,정비불량,기관손상,1,13,13,0,0,0,낚시어선,9.77
2024-08-13 13:55,8,13,평택,영해,37 | 0 | 54,126 | 27 | 23,양호,연료고갈,운항저해,1,4,4,0,0,0,모터보트,1.26
2024-08-13 12:45,8,12,통영,영해,34 | 45 | 29,128 | 18 | 2,양호,정비불량,기관손상,1,7,7,0,0,0,요트,5.02
2024-08-13 12:22,8,12,목포,영해,34 | 9 | 6,125 | 51 | 59,양호,운항부주의,키손상,1,1,1,0,0,0,어선,2.99
2024-08-13 12:19,8,12,포항,영해,35 | 48 | 14,129 | 30 | 50,양호,정비불량,추진기손상,1,2,2,0,0,0,어선,29
2024-08-13 11:44,8,11,부산,항계 내,35 | 7 | 5,129 | 4 | 9,양호,안전부주의,접촉,1,0,0,0,0,0,관공선,72737
2024-08-13 11:44,8,11,부산,항계 내,35 | 7 | 5,129 | 4 | 9,양호,안전부주의,접촉,1,1,1,0,0,0,화물선,11675
2024-08-13 11:01,8,11,부산,항계 내,35 | 8 | 49,129 | 7 | 14,양호,정비불량,기관손상,1,2,2,0,0,0,고무보트,15
2024-08-13 10:57,8,10,서귀포,영해,33 | 13 | 50,126 | 33 | 42,양호,정비불량,키손상,1,9,9,0,0,0,어선,29
2024-08-13 08:05,8,8,보령,영해,36 | 7 | 49,126 | 28 | 50,양호,정비불량,표류,1,3,3,0,0,0,고무보트,0.57
2024-08-13 06:32,8,6,서귀포,영해,33 | 33 | 0,126 | 52 | 0,양호,정비불량,기관손상,1,5,5,0,0,0,어선,5.44
2024-08-13 00:23,8,0,완도,영해,34 | 18 | 11,126 | 8 | 33,양호,운항부주의,부유물감김,1,12,12,0,0,0,어선,139
2024-08-13 00:18,8,0,통영,영해,34 | 42 | 19,128 | 26 | 12,양호,정비불량,기관손상,1,9,9,0,0,0,낚시어선,5.33
2024-08-12 19:49,8,19,통영,영해,34 | 45 | 20,128 | 30 | 11,양호,정비불량,추진기손상,1,3,3,0,0,0,어선,1.74
2024-08-12 09:15,8,9,인천,항계 내,37 | 27 | 22,126 | 36 | 4,양호,관리소홀,침수,1,0,0,0,0,0,어선,7.93
2024-08-12 08:11,8,8,완도,항계 내,34 | 18 | 20,126 | 30 | 56,양호,관리소홀,침수,1,0,0,0,0,0,모터보트,0.84
2024-08-12 07:39,8,7,통영,영해,34 | 52 | 53,128 | 28 | 21,양호,운항부주의,좌초/좌주,1,4,4,0,0,0,요트,10
2024-08-12 05:39,8,5,통영,영해,34 | 54 | 29,128 | 18 | 1,양호,정비불량,기관손상,1,1,1,0,0,0,어선,2.04
2024-08-12 05:24,8,5,여수,영해,34 | 21 | 39,127 | 52 | 10,양호,정비불량,기관손상,1,18,18,0,0,0,낚시어선,9.77
2024-08-12 04:13,8,4,부안,영해,35 | 43 | 28,126 | 31 | 37,저시정,운항부주의,부유물감김,1,22,22,0,0,0,낚시어선,9.77
2024-08-12 01:11,8,1,사천,항계 내,34 | 51 | 0,128 | 3 | 54,양호,관리소홀,침수,1,0,0,0,0,0,어선,3.18
2024-08-11 13:29,8,13,태안,영해,36 | 37 | 23,126 | 15 | 47,양호,정비불량,기관손상,1,10,10,0,0,0,낚시어선,4.97
2024-08-11 12:54,8,12,창원,항계 내,35 | 6 | 7,128 | 29 | 55,양호,관리소홀,침몰,1,0,0,0,0,0,요트,4.04
2024-08-11 11:30,8,11,평택,영해,37 | 9 | 21,126 | 33 | 33,양호,배터리 방전,운항저해,1,3,3,0,0,0,모터보트,1.15
2024-08-11 09:30,8,9,군산,영해,35 | 50 | 26,126 | 22 | 46,양호,운항부주의,충돌,1,5,5,0,0,0,어선,8.55
2024-08-11 09:30,8,9,군산,영해,35 | 50 | 26,126 | 22 | 46,양호,운항부주의,충돌,1,4,4,0,0,0,어선,9.77
2024-08-11 07:54,8,7,보령,영해,36 | 7 | 54,126 | 28 | 41,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,0.33
2024-08-11 05:52,8,5,통영,항계 내,34 | 50 | 17,128 | 42 | 42,양호,운항부주의,충돌,1,1,1,0,0,0,어선,4.99
2024-08-11 05:52,8,5,통영,항계 내,34 | 50 | 17,128 | 42 | 42,양호,운항부주의,충돌,1,6,6,0,0,0,낚시어선,4.99
2024-08-11 01:25,8,1,목포,영해,34 | 8 | 24,125 | 56 | 26,양호,정비불량,키손상,1,9,9,0,0,0,낚시어선,9.77
2024-08-10 23:04,8,23,제주,영해,33 | 32 | 15,126 | 51 | 22,양호,운항부주의,부유물감김,1,5,5,0,0,0,어선,10
2024-08-10 18:12,8,18,여수,영해,34 | 16 | 58,127 | 28 | 0,양호,정비불량,기관손상,1,1,1,0,0,0,여객선,24
2024-08-10 17:13,8,17,여수,영해,34 | 33 | 52,127 | 42 | 20,양호,정비불량,기관손상,1,18,18,0,0,0,낚시어선,9.77
2024-08-10 12:03,8,12,군산,영해,35 | 51 | 13,126 | 19 | 47,양호,운항부주의,좌초/좌주,1,21,21,0,0,0,낚시어선,9.77
2024-08-10 11:36,8,11,서귀포,영해,33 | 25 | 0,125 | 55 | 60,양호,운항부주의,충돌,1,1,1,0,0,0,어선,4.35
2024-08-10 11:36,8,11,서귀포,영해,33 | 25 | 0,125 | 55 | 60,양호,운항부주의,충돌,1,7,7,0,0,0,어선,9.77
2024-08-10 11:17,8,11,목포,영해,34 | 48 | 6,126 | 21 | 8,양호,정비불량,기관손상,1,13,13,0,0,0,어선,139
2024-08-10 09:13,8,9,보령,항계 내,36 | 7 | 49,126 | 28 | 50,양호,기타 ,해양오염,1,0,0,0,0,0,어선,30
2024-08-10 08:50,8,8,울산,영해,35 | 33 | 51,129 | 29 | 28,양호,배터리 방전,운항저해,1,1,1,0,0,0,어선,1.77
2024-08-10 08:18,8,8,태안,영해,37 | 1 | 17,126 | 12 | 38,양호,운항부주의,부유물감김,1,7,7,0,0,0,어선,5.63
2024-08-10 07:51,8,7,완도,항계 내,34 | 26 | 30,126 | 25 | 14,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,0.5
2024-08-10 07:44,8,7,통영,항계 내,34 | 50 | 40,128 | 25 | 31,양호,정비불량,기관손상,1,1,1,0,0,0,어선,4.03
2024-08-10 07:14,8,7,속초,영해,38 | 14 | 7,128 | 36 | 38,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,3.53
2024-08-10 07:12,8,7,태안,영해,36 | 32 | 24,125 | 53 | 30,양호,운항부주의,부유물감김,1,10,10,0,0,0,화물선,3407
2024-08-10 06:28,8,6,포항,영해,35 | 43 | 11,129 | 31 | 33,양호,정비불량,기관손상,1,1,1,0,0,0,어선,3.11
2024-08-10 05:15,8,5,군산,영해,36 | 4 | 53,126 | 25 | 47,양호,운항부주의,좌초/좌주,1,9,9,0,0,0,어선,30
2024-08-10 04:48,8,4,속초,항계 내,38 | 12 | 15,128 | 35 | 33,양호,운항부주의,접촉,1,1,1,0,0,0,어선,2.99
2024-08-10 03:46,8,3,통영,영해,34 | 40 | 12,128 | 34 | 23,양호,운항부주의,충돌,1,6,6,0,0,0,낚시어선,4.99
2024-08-10 03:46,8,3,통영,영해,34 | 40 | 12,128 | 34 | 23,양호,운항부주의,충돌,1,10,10,0,0,0,유조선,1461
2024-08-09 20:24,8,20,부산,항계 내,35 | 5 | 12,128 | 56 | 53,양호,화기취급부주의,화재,1,2,2,0,0,0,어선,2.94
2024-08-09 19:33,8,19,목포,영해,34 | 56 | 39,126 | 3 | 47,양호,정비불량,기관손상,1,3,3,0,0,0,어선,4.99
2024-08-09 17:44,8,17,통영,영해,34 | 30 | 29,128 | 28 | 50,양호,운항부주의,접촉,1,11,11,0,0,0,낚시어선,9.77
2024-08-09 13:14,8,13,동해,영해,37 | 46 | 15,128 | 57 | 45,양호,정비불량,기관손상,1,1,1,0,0,0,모터보트,1
2024-08-09 13:09,8,13,부안,영해,35 | 37 | 26,126 | 21 | 38,양호,운항부주의,침수,1,3,3,0,0,0,어선,7.93
2024-08-09 11:06,8,11,목포,영해,34 | 45 | 55,126 | 17 | 9,양호,정비불량,기관손상,1,3,3,0,0,0,유조선,131
2024-08-09 10:45,8,10,목포,영해,34 | 29 | 7,126 | 4 | 2,양호,정비불량,기관손상,1,1,1,0,0,0,어선,8.55
2024-08-09 10:42,8,10,인천,영해,37 | 38 | 39,125 | 42 | 54,양호,운항부주의,부유물감김,1,4,4,0,0,0,기타,62
2024-08-09 09:43,8,9,목포,영해,34 | 34 | 59,126 | 17 | 16,양호,정비불량,기관손상,1,5,5,0,0,0,예부선,141
2024-08-09 09:34,8,9,울진,영해,36 | 46 | 53,129 | 39 | 6,양호,관리소홀,전복,1,0,0,0,0,0,유조선,6
2024-08-09 07:45,8,7,제주,항계 내,33 | 31 | 31,126 | 34 | 0,양호,관리소홀,침수,1,0,0,0,0,0,모터보트,1.53
2024-08-09 07:15,8,7,울진,영해,36 | 35 | 53,129 | 25 | 5,양호,정비불량,기관손상,1,1,1,0,0,0,모터보트,0.86
2024-08-09 06:54,8,6,평택,영해,37 | 3 | 24,126 | 32 | 4,양호,관리소홀,운항저해,1,2,2,0,0,0,고무보트,0.1
2024-08-09 05:25,8,5,서귀포,항계 내,33 | 28 | 0,126 | 55 | 60,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,5.78
2024-08-08 18:53,8,18,통영,영해,34 | 42 | 24,128 | 35 | 15,양호,정비불량,추진기손상,1,2,2,0,0,0,어선,4.82
2024-08-08 17:45,8,17,제주,항계 내,33 | 31 | 26,126 | 31 | 18,양호,정비불량,기관손상,1,3,3,0,0,0,어선,4.98
2024-08-08 17:15,8,17,통영,영해,34 | 54 | 27,128 | 17 | 35,양호,배터리 방전,운항저해,1,5,5,0,0,0,모터보트,1
2024-08-08 16:06,8,16,울진,영해,36 | 42 | 38,129 | 28 | 36,양호,운항부주의,침몰,1,0,0,0,0,0,모터보트,2
2024-08-08 13:01,8,13,목포,영해,34 | 48 | 17,126 | 14 | 43,양호,운항부주의,충돌,1,6,6,0,0,0,어선,13
2024-08-08 13:01,8,13,목포,영해,34 | 48 | 17,126 | 14 | 43,양호,운항부주의,충돌,1,4,4,0,0,0,어선,9.77
2024-08-08 12:58,8,12,목포,영해,34 | 50 | 49,125 | 59 | 13,양호,정비불량,기관손상,1,2,2,0,0,0,어선,4.63
2024-08-08 12:14,8,12,여수,영해,34 | 31 | 15,127 | 10 | 51,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,4.99
2024-08-08 12:08,8,12,부산,항계 내,35 | 3 | 24,128 | 58 | 41,양호,화기취급부주의,화재,1,0,0,0,0,0,기타,0
2024-08-08 12:08,8,12,부산,항계 내,35 | 3 | 24,128 | 58 | 41,양호,화기취급부주의,화재,1,0,0,0,0,0,어선,2.99
2024-08-08 12:08,8,12,부산,항계 내,35 | 3 | 24,128 | 58 | 41,양호,화기취급부주의,화재,1,0,0,0,0,0,어선,9.77
2024-08-08 11:33,8,11,서귀포,항계 내,33 | 12 | 33,126 | 15 | 30,양호,정비불량,화재,1,0,0,0,0,0,어선,2.99
2024-08-08 10:14,8,10,사천,영해,34 | 55 | 31,128 | 1 | 35,양호,정비불량,기관손상,1,3,3,0,0,0,모터보트,2.78
2024-08-08 06:54,8,6,목포,영해,34 | 17 | 8,125 | 49 | 15,양호,운항부주의,부유물감김,1,17,17,0,0,0,낚시어선,9.77
2024-08-07 23:06,8,23,제주,항계 내,33 | 31 | 26,126 | 31 | 9,양호,정비불량,키손상,1,3,3,0,0,0,어선,7.31
2024-08-07 22:40,8,22,군산,영해,35 | 51 | 11,126 | 10 | 9,양호,정비불량,운항저해,1,22,22,0,0,0,낚시어선,9.77
2024-08-07 19:13,8,19,부안,항계 내,35 | 27 | 0,126 | 25 | 33,양호,관리소홀,기타,1,0,0,0,0,0,어선,3.37
2024-08-07 16:31,8,16,군산,영해-EEZ,36 | 6 | 52,125 | 36 | 28,양호,운항부주의,충돌,1,13,13,0,0,0,어선,40
2024-08-07 16:31,8,16,군산,영해-EEZ,36 | 6 | 52,125 | 36 | 28,양호,운항부주의,충돌,1,21,21,0,0,0,화물선,48020
2024-08-07 16:00,8,16,보령,영해,36 | 17 | 44,126 | 31 | 9,양호,정비불량,기관손상,1,3,3,0,0,0,모터보트,0
2024-08-07 13:24,8,13,창원,영해,34 | 47 | 56,128 | 44 | 30,양호,정비불량,기관손상,1,45,45,0,0,0,유도선,74
2024-08-07 12:31,8,12,인천,영해,37 | 16 | 5,126 | 16 | 3,양호,정비불량,기관손상,1,5,5,0,0,0,기타,4.65
2024-08-07 11:28,8,11,여수,항계 내,34 | 54 | 14,127 | 42 | 23,양호,연료고갈,운항저해,1,3,3,0,0,0,모터보트,1.77
2024-08-07 10:26,8,10,군산,영해-EEZ,36 | 7 | 32,125 | 34 | 17,양호,재질불량,기관손상,1,8,8,0,0,0,기타,9.77
2024-08-07 09:37,8,9,보령,항계 내,36 | 26 | 3,126 | 30 | 28,양호,연료고갈,운항저해,1,2,2,0,0,0,어선,2.56
2024-08-07 08:38,8,8,울산,영해,35 | 21 | 43,129 | 22 | 6,양호,정비불량,기관손상,1,4,4,0,0,0,낚시어선,5.98
2024-08-07 06:04,8,6,동해,영해,37 | 47 | 35,128 | 55 | 18,양호,운항부주의,좌초/좌주,1,2,2,0,0,0,어선,3
2024-08-06 18:48,8,18,부안,영해,35 | 37 | 59,126 | 7 | 23,양호,안전부주의,작업 중 인명사상,1,1,1,0,0,0,낚시어선,9.77
2024-08-06 17:05,8,17,사천,영해,34 | 59 | 57,128 | 1 | 45,양호,정비불량,기관손상,1,2,2,0,0,0,고무보트,0
2024-08-06 14:27,8,14,보령,영해,36 | 13 | 8,126 | 29 | 35,양호,연료고갈,운항저해,1,15,15,0,0,0,낚시어선,9.77
2024-08-06 13:44,8,13,창원,항계 내,35 | 3 | 24,128 | 25 | 26,양호,관리소홀,침몰,1,0,0,0,0,0,모터보트,6.5
2024-08-06 11:23,8,11,포항,영해,35 | 41 | 14,129 | 33 | 30,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,1.7
2024-08-06 11:16,8,11,포항,영해,35 | 41 | 22,129 | 32 | 44,양호,안전부주의,작업 중 인명사상,1,1,1,1,0,0,어선,1.55
2024-08-06 08:02,8,8,태안,영해,36 | 36 | 47,126 | 16 | 23,양호,화기취급부주의,화재,1,1,1,0,0,0,어선,4.97
2024-08-06 03:58,8,3,울산,영해-EEZ,35 | 24 | 6,130 | 6 | 52,양호,연료고갈,운항저해,1,10,10,0,0,0,어선,29
2024-08-05 23:27,8,23,군산,영해,35 | 49 | 33,126 | 15 | 39,양호,배터리 방전,운항저해,1,3,3,0,0,0,모터보트,2.72
2024-08-05 19:38,8,19,서귀포,영해,33 | 29 | 38,127 | 1 | 15,양호,정비불량,기관손상,1,3,3,0,0,0,어선,2.99
2024-08-05 19:18,8,19,울산,영해,35 | 11 | 36,129 | 14 | 46,양호,원인미상,표류,1,4,4,0,0,0,모터보트,0
2024-08-05 16:28,8,16,통영,항계 내,34 | 48 | 55,128 | 26 | 47,양호,연료고갈,운항저해,1,2,2,0,0,0,모터보트,2.86
2024-08-05 16:01,8,16,인천,영해-EEZ,37 | 16 | 22,126 | 22 | 13,양호,관리소홀,표류,1,0,0,0,0,0,고무보트,0.5
2024-08-05 15:25,8,15,목포,영해,34 | 26 | 16,125 | 17 | 46,저시정,기상악화,방향상실,1,2,2,0,0,0,어선,1.4
2024-08-05 15:21,8,15,여수,영해,34 | 35 | 51,127 | 41 | 53,양호,정비불량,기관손상,1,17,17,0,0,0,낚시어선,9.77
2024-08-05 13:13,8,13,부산,항계 내,35 | 3 | 55,129 | 0 | 38,양호,안전부주의,해양오염,1,0,0,0,0,0,어선,1121
2024-08-05 08:24,8,8,속초,항계 내,37 | 53 | 26,128 | 48 | 55,양호,정비불량,기관손상,1,3,3,0,0,0,어선,2.24
2024-08-05 07:45,8,7,보령,영해,36 | 16 | 32,126 | 28 | 8,양호,정비불량,기관손상,1,5,5,0,0,0,낚시어선,9.77
2024-08-05 07:40,8,7,울진,항계 내,36 | 53 | 25,129 | 25 | 8,양호,운항부주의,충돌,1,3,3,1,0,0,어선,4.95
2024-08-05 07:40,8,7,울진,항계 내,36 | 53 | 25,129 | 25 | 8,양호,운항부주의,충돌,1,5,4,2,1,0,모터보트,1.68
2024-08-05 05:33,8,5,속초,영해,38 | 31 | 59,128 | 25 | 41,양호,정비불량,기관손상,1,1,1,0,0,0,어선,1.51
2024-08-05 05:29,8,5,포항,항계 내,36 | 2 | 12,129 | 23 | 27,저시정,정비불량,기관손상,1,2,2,0,0,0,어선,4.99
2024-08-05 05:03,8,5,인천,항계 내,37 | 29 | 53,126 | 35 | 47,양호,정비불량,추진기손상,1,6,6,0,0,0,어선,7.93
2024-08-05 01:48,8,1,제주,영해,33 | 38 | 56,126 | 32 | 57,양호,연료고갈,운항저해,1,4,4,0,0,0,어선,4.29
2024-08-04 20:57,8,20,여수,항계 내,34 | 43 | 15,127 | 42 | 25,양호,운항부주의,접촉,1,1,1,0,0,0,어선,7.93
2024-08-04 20:57,8,20,여수,항계 내,34 | 43 | 15,127 | 42 | 25,양호,운항부주의,접촉,1,0,0,0,0,0,기타,0
2024-08-04 20:23,8,20,여수,영해,34 | 44 | 3,127 | 29 | 7,양호,정비불량,기관손상,1,2,2,0,0,0,어선,2.97
2024-08-04 18:57,8,18,울산,영해,35 | 28 | 36,129 | 25 | 40,저시정,원인미상,기관손상,1,4,4,0,0,0,모터보트,0.94
2024-08-04 18:21,8,18,목포,영해,34 | 49 | 45,126 | 22 | 45,양호,정비불량,키손상,1,3,3,0,0,0,어선,9.77
2024-08-04 16:55,8,16,여수,영해,34 | 31 | 31,127 | 7 | 23,양호,정비불량,기관손상,1,5,5,0,0,0,모터보트,2.1
2024-08-04 14:47,8,14,여수,항계 내,34 | 45 | 33,127 | 45 | 21,양호,관리소홀,침수,1,0,0,0,0,0,유조선,199
2024-08-04 14:33,8,14,창원,항계 내,35 | 6 | 8,128 | 29 | 46,양호,정비불량,기관손상,1,3,3,0,0,0,모터보트,2.67
2024-08-04 14:26,8,14,부안,영해,35 | 37 | 17,125 | 45 | 38,양호,정비불량,기관손상,1,11,11,0,0,0,유조선,1807
2024-08-04 13:47,8,13,부안,항계 내,35 | 37 | 15,126 | 28 | 9,양호,배터리 방전,운항저해,1,2,2,0,0,0,모터보트,1.2
2024-08-04 11:30,8,11,부산,항계 내,35 | 6 | 39,129 | 16 | 55,양호,정비불량,추진기손상,1,3,3,0,0,0,어선,4.23
2024-08-04 11:17,8,11,울산,영해,35 | 14 | 43,129 | 16 | 50,저시정,기상악화,방향상실,1,1,1,0,0,0,어선,0.98
2024-08-04 11:07,8,11,창원,영해,35 | 3 | 47,128 | 34 | 41,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,1.99
2024-08-04 10:20,8,10,여수,영해,34 | 31 | 31,127 | 42 | 54,양호,운항부주의,좌초/좌주,1,3,3,0,0,0,기타,9.77
2024-08-04 09:48,8,9,목포,영해,34 | 36 | 22,126 | 13 | 19,저시정,운항부주의,부유물감김,1,159,159,0,0,0,여객선,254
2024-08-03 23:03,8,23,군산,영해,35 | 52 | 2,126 | 12 | 3,양호,정비불량,기관손상,1,22,22,0,0,0,낚시어선,9.77
2024-08-03 22:15,8,22,통영,영해,34 | 38 | 35,128 | 37 | 50,양호,정비불량,기관손상,1,5,5,0,0,0,낚시어선,6.07
2024-08-03 21:51,8,21,완도,항계 내,34 | 8 | 9,127 | 1 | 21,양호,정비불량,기관손상,1,14,14,0,0,0,어선,139
2024-08-03 20:33,8,20,목포,영해,34 | 46 | 60,126 | 23 | 18,양호,운항부주의,부유물감김,1,3,3,0,0,0,모터보트,7.8
2024-08-03 20:15,8,20,통영,영해,34 | 37 | 4,128 | 25 | 59,양호,정비불량,추진기손상,1,12,12,0,0,0,낚시어선,9.77
2024-08-03 19:25,8,19,군산,영해,35 | 53 | 57,126 | 16 | 11,양호,정비불량,기관손상,1,1,1,0,0,0,어선,29
2024-08-03 15:49,8,15,목포,영해,35 | 23 | 20,126 | 24 | 8,양호,정비불량,기관손상,1,8,8,0,0,0,낚시어선,3.67
2024-08-03 14:58,8,14,평택,항계 내,36 | 59 | 44,126 | 47 | 48,양호,관리소홀,해양오염,1,0,0,0,0,0,예부선,159
2024-08-03 14:23,8,14,여수,영해,34 | 37 | 0,127 | 42 | 46,양호,운항부주의,좌초/좌주,1,3,3,0,0,0,낚시어선,1.99
2024-08-03 12:36,8,12,인천,항계 내,37 | 20 | 43,126 | 30 | 23,양호,정비불량,기관손상,1,20,20,0,0,0,화물선,28927
2024-08-03 10:06,8,10,목포,항계 내,34 | 49 | 17,126 | 22 | 23,양호,관리소홀,침수,1,0,0,0,0,0,여객선,149
2024-08-03 09:38,8,9,창원,영해,35 | 5 | 57,128 | 29 | 35,양호,정비불량,기관손상,1,9,9,0,0,0,요트,4.04
2024-08-03 09:36,8,9,보령,영해,36 | 7 | 49,126 | 29 | 2,양호,정비불량,기관손상,1,3,3,0,0,0,기타,1
2024-08-03 09:23,8,9,군산,영해,35 | 49 | 54,126 | 28 | 29,양호,정비불량,추진기손상,1,3,3,0,0,0,모터보트,0.4
2024-08-03 08:21,8,8,인천,협수로,37 | 25 | 9,126 | 27 | 5,양호,정비불량,추진기손상,1,4,4,0,0,0,고무보트,1
2024-08-03 08:17,8,8,목포,영해,34 | 48 | 16,126 | 21 | 25,양호,정비불량,기관손상,1,9,9,0,0,0,어선,72
2024-08-03 07:10,8,7,인천,협수로,37 | 25 | 10,126 | 24 | 3,양호,정비불량,기관손상,1,1,1,0,0,0,어선,3.5
2024-08-03 06:22,8,6,여수,영해,34 | 30 | 6,127 | 12 | 29,양호,운항부주의,기관손상,1,7,7,0,0,0,낚시어선,3.61
2024-08-03 06:02,8,6,여수,영해,34 | 45 | 50,127 | 26 | 39,양호,운항부주의,전복,1,2,1,1,1,0,기타,0.5
2024-08-03 03:55,8,3,목포,영해,35 | 15 | 38,125 | 59 | 35,양호,운항부주의,부유물감김,1,5,5,0,0,0,예부선,57
2024-08-03 00:52,8,0,제주,영해,33 | 33 | 33,126 | 52 | 50,양호,정비불량,기관손상,1,3,3,0,0,0,어선,4.31
2024-08-02 23:46,8,23,통영,영해,34 | 47 | 51,128 | 42 | 3,양호,운항부주의,부유물감김,1,2,2,0,0,0,고무보트,0
2024-08-02 22:55,8,22,태안,영해,36 | 45 | 8,126 | 1 | 24,양호,안전부주의,작업 중 인명사상,1,9,9,1,0,0,어선,29
2024-08-02 21:25,8,21,여수,항계 내,34 | 40 | 3,127 | 5 | 33,양호,화기취급부주의,화재,1,0,0,0,0,0,어선,1.62
2024-08-02 19:58,8,19,태안,영해,36 | 43 | 50,126 | 2 | 33,양호,연료고갈,운항저해,1,4,4,0,0,0,모터보트,1.12
2024-08-02 19:58,8,19,태안,영해,36 | 43 | 50,126 | 2 | 33,양호,연료고갈,운항저해,1,3,3,0,0,0,고무보트,1
2024-08-02 19:08,8,19,서귀포,영해-EEZ,30 | 51 | 0,124 | 55 | 60,양호,정비불량,기관손상,1,4,4,0,0,0,어선,21
2024-08-02 17:44,8,17,인천,영해,37 | 14 | 40,126 | 29 | 34,양호,연료고갈,운항저해,1,2,2,0,0,0,고무보트,1
2024-08-02 14:45,8,14,제주,항계 내,33 | 30 | 11,126 | 27 | 2,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,0.86
2024-08-02 14:22,8,14,태안,영해,36 | 43 | 9,126 | 6 | 47,양호,관리소홀,운항저해,1,2,2,0,0,0,모터보트,3.4
2024-08-02 09:35,8,9,창원,영해,34 | 53 | 25,128 | 52 | 21,양호,정비불량,기관손상,1,2,2,0,0,0,어선,3.81
2024-08-02 08:15,8,8,군산,항계 내,35 | 49 | 26,126 | 28 | 32,양호,정비불량,기관손상,1,3,3,0,0,0,관공선,12
2024-08-02 06:51,8,6,서귀포,영해-EEZ,30 | 28 | 0,124 | 46 | 0,양호,정비불량,기관손상,1,4,4,0,0,0,어선,21
2024-08-02 06:02,8,6,여수,영해,34 | 20 | 44,127 | 44 | 40,양호,정비불량,기관손상,1,16,16,0,0,0,낚시어선,9.77
2024-08-02 02:49,8,2,목포,영해,34 | 18 | 50,125 | 50 | 17,양호,운항부주의,부유물감김,1,21,21,0,0,0,낚시어선,9.77
2024-08-02 02:15,8,2,평택,영해,37 | 5 | 8,126 | 38 | 35,양호,관리소홀,표류,1,0,0,0,0,0,어선,1.83
2024-08-01 19:19,8,19,창원,영해,35 | 6 | 28,128 | 47 | 11,양호,정비불량,기관손상,1,3,3,0,0,0,어선,1.06
2024-08-01 19:10,8,19,서귀포,영해,33 | 29 | 54,126 | 58 | 35,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,11
2024-08-01 16:59,8,16,제주,영해,33 | 29 | 57,126 | 26 | 15,양호,정비불량,키손상,1,1,1,0,0,0,모터보트,2.9
2024-08-01 15:07,8,15,속초,영해,37 | 54 | 5,128 | 51 | 5,양호,정비불량,표류,1,1,1,0,0,0,모터보트,0.86
2024-08-01 12:45,8,12,목포,영해,34 | 56 | 36,126 | 10 | 12,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,1.35
2024-08-01 12:36,8,12,보령,영해,36 | 24 | 20,126 | 10 | 50,양호,안전부주의,작업 중 인명사상,1,1,1,1,0,0,어선,32
2024-08-01 12:29,8,12,창원,영해,35 | 4 | 59,128 | 38 | 35,양호,안전부주의,운항저해,1,4,4,0,0,0,예부선,80
2024-08-01 12:29,8,12,창원,영해,35 | 4 | 59,128 | 38 | 35,양호,안전부주의,운항저해,1,1,1,0,0,0,예부선,1046
2024-08-01 12:27,8,12,서귀포,영해,33 | 14 | 37,126 | 13 | 30,양호,정비불량,추진기손상,1,4,4,0,0,0,관공선,4
2024-08-01 10:57,8,10,인천,협수로,37 | 24 | 47,126 | 25 | 9,양호,연료고갈,운항저해,1,2,2,0,0,0,낚시어선,9.77
2024-08-01 09:55,8,9,보령,영해,36 | 24 | 33,126 | 28 | 14,양호,정비불량,키손상,1,7,7,0,0,0,여객선,89
2024-08-01 07:23,8,7,창원,영해,35 | 0 | 47,128 | 39 | 52,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,2.99
2024-08-01 05:55,8,5,군산,영해,35 | 50 | 37,126 | 27 | 2,양호,정비불량,추진기손상,1,1,1,0,0,0,고무보트,0.1
2024-08-01 00:07,8,0,태안,영해,36 | 27 | 27,126 | 15 | 38,양호,정비불량,기관손상,1,2,2,0,0,0,예부선,20
